dt,AverageTemperature,City,Latitude,Longitude,month,year,Average 20 years,gap1,gap2
4/1/1943,17.239,Sydney,34.56S,151.78E,4,1943,,,
5/1/1943,16.127,Sydney,34.56S,151.78E,5,1943,,,
6/1/1943,13.668,Sydney,34.56S,151.78E,6,1943,,,
7/1/1943,13.017,Sydney,34.56S,151.78E,7,1943,,,
8/1/1943,12.667,Sydney,34.56S,151.78E,8,1943,,,
9/1/1943,14.379,Sydney,34.56S,151.78E,9,1943,,,
10/1/1943,15.524,Sydney,34.56S,151.78E,10,1943,,,
11/1/1943,15.868,Sydney,34.56S,151.78E,11,1943,,,
12/1/1943,17.41,Sydney,34.56S,151.78E,12,1943,,,
1/1/1944,20.614,Sydney,34.56S,151.78E,1,1944,,,
2/1/1944,19.578,Sydney,34.56S,151.78E,2,1944,,,
3/1/1944,18.788,Sydney,34.56S,151.78E,3,1944,,,
4/1/1944,16.647,Sydney,34.56S,151.78E,4,1944,,,
5/1/1944,15.665,Sydney,34.56S,151.78E,5,1944,,,
6/1/1944,13.782,Sydney,34.56S,151.78E,6,1944,,,
7/1/1944,13.682,Sydney,34.56S,151.78E,7,1944,,,
8/1/1944,13.921,Sydney,34.56S,151.78E,8,1944,,,
9/1/1944,15.334,Sydney,34.56S,151.78E,9,1944,,,
10/1/1944,17.011,Sydney,34.56S,151.78E,10,1944,,,
11/1/1944,19.212,Sydney,34.56S,151.78E,11,1944,,,
12/1/1944,19.637,Sydney,34.56S,151.78E,12,1944,,,
1/1/1945,19.228,Sydney,34.56S,151.78E,1,1945,,,
2/1/1945,18.939,Sydney,34.56S,151.78E,2,1945,,,
3/1/1945,18.801,Sydney,34.56S,151.78E,3,1945,,,
4/1/1945,17.501,Sydney,34.56S,151.78E,4,1945,,,
5/1/1945,15.593,Sydney,34.56S,151.78E,5,1945,,,
6/1/1945,16.035,Sydney,34.56S,151.78E,6,1945,,,
7/1/1945,13.387,Sydney,34.56S,151.78E,7,1945,,,
8/1/1945,15.044,Sydney,34.56S,151.78E,8,1945,,,
9/1/1945,14.734,Sydney,34.56S,151.78E,9,1945,,,
10/1/1945,16.047,Sydney,34.56S,151.78E,10,1945,,,
11/1/1945,18.476,Sydney,34.56S,151.78E,11,1945,,,
12/1/1945,18.858,Sydney,34.56S,151.78E,12,1945,,,
1/1/1946,21.704,Sydney,34.56S,151.78E,1,1946,,,
2/1/1946,20.67,Sydney,34.56S,151.78E,2,1946,,,
3/1/1946,18.707,Sydney,34.56S,151.78E,3,1946,,,
4/1/1946,16.947,Sydney,34.56S,151.78E,4,1946,,,
5/1/1946,15.949,Sydney,34.56S,151.78E,5,1946,,,
6/1/1946,13.74,Sydney,34.56S,151.78E,6,1946,,,
7/1/1946,14.914,Sydney,34.56S,151.78E,7,1946,,,
8/1/1946,14.519,Sydney,34.56S,151.78E,8,1946,,,
9/1/1946,14.82,Sydney,34.56S,151.78E,9,1946,,,
10/1/1946,15.174,Sydney,34.56S,151.78E,10,1946,,,
11/1/1946,17.989,Sydney,34.56S,151.78E,11,1946,,,
12/1/1946,19.367,Sydney,34.56S,151.78E,12,1946,,,
1/1/1947,19.73,Sydney,34.56S,151.78E,1,1947,,,
2/1/1947,20.286,Sydney,34.56S,151.78E,2,1947,,,
3/1/1947,19.719,Sydney,34.56S,151.78E,3,1947,,,
4/1/1947,17.305,Sydney,34.56S,151.78E,4,1947,,,
5/1/1947,17.521,Sydney,34.56S,151.78E,5,1947,,,
6/1/1947,15.042,Sydney,34.56S,151.78E,6,1947,,,
7/1/1947,13.946,Sydney,34.56S,151.78E,7,1947,,,
8/1/1947,14.202,Sydney,34.56S,151.78E,8,1947,,,
9/1/1947,15.215,Sydney,34.56S,151.78E,9,1947,,,
10/1/1947,15.946,Sydney,34.56S,151.78E,10,1947,,,
11/1/1947,16.057,Sydney,34.56S,151.78E,11,1947,,,
12/1/1947,18.344,Sydney,34.56S,151.78E,12,1947,,,
1/1/1948,17.321,Sydney,34.56S,151.78E,1,1948,,,
2/1/1948,20.461,Sydney,34.56S,151.78E,2,1948,,,
3/1/1948,17.935,Sydney,34.56S,151.78E,3,1948,,,
4/1/1948,16.85,Sydney,34.56S,151.78E,4,1948,,,
5/1/1948,15.577,Sydney,34.56S,151.78E,5,1948,,,
6/1/1948,14.604,Sydney,34.56S,151.78E,6,1948,,,
7/1/1948,12.902,Sydney,34.56S,151.78E,7,1948,,,
8/1/1948,14.305,Sydney,34.56S,151.78E,8,1948,,,
9/1/1948,15.302,Sydney,34.56S,151.78E,9,1948,,,
10/1/1948,16.278,Sydney,34.56S,151.78E,10,1948,,,
11/1/1948,16.674,Sydney,34.56S,151.78E,11,1948,,,
12/1/1948,18.86,Sydney,34.56S,151.78E,12,1948,,,
1/1/1949,17.831,Sydney,34.56S,151.78E,1,1949,,,
2/1/1949,19.568,Sydney,34.56S,151.78E,2,1949,,,
3/1/1949,18.811,Sydney,34.56S,151.78E,3,1949,,,
4/1/1949,16.209,Sydney,34.56S,151.78E,4,1949,,,
5/1/1949,15.847,Sydney,34.56S,151.78E,5,1949,,,
6/1/1949,13.793,Sydney,34.56S,151.78E,6,1949,,,
7/1/1949,13.892,Sydney,34.56S,151.78E,7,1949,,,
8/1/1949,14.157,Sydney,34.56S,151.78E,8,1949,,,
9/1/1949,15.319,Sydney,34.56S,151.78E,9,1949,,,
10/1/1949,17.681,Sydney,34.56S,151.78E,10,1949,,,
11/1/1949,17.284,Sydney,34.56S,151.78E,11,1949,,,
12/1/1949,18.227,Sydney,34.56S,151.78E,12,1949,,,
1/1/1950,19.285,Sydney,34.56S,151.78E,1,1950,,,
2/1/1950,19.177,Sydney,34.56S,151.78E,2,1950,,,
3/1/1950,19.817,Sydney,34.56S,151.78E,3,1950,,,
4/1/1950,17.757,Sydney,34.56S,151.78E,4,1950,,,
5/1/1950,16.514,Sydney,34.56S,151.78E,5,1950,,,
6/1/1950,15.391,Sydney,34.56S,151.78E,6,1950,,,
7/1/1950,15.302,Sydney,34.56S,151.78E,7,1950,,,
8/1/1950,14.162,Sydney,34.56S,151.78E,8,1950,,,
9/1/1950,16.494,Sydney,34.56S,151.78E,9,1950,,,
10/1/1950,16.334,Sydney,34.56S,151.78E,10,1950,,,
11/1/1950,16.735,Sydney,34.56S,151.78E,11,1950,,,
12/1/1950,18.715,Sydney,34.56S,151.78E,12,1950,,,
1/1/1951,18.076,Sydney,34.56S,151.78E,1,1951,,,
2/1/1951,19.444,Sydney,34.56S,151.78E,2,1951,,,
3/1/1951,20.628,Sydney,34.56S,151.78E,3,1951,,,
4/1/1951,16.535,Sydney,34.56S,151.78E,4,1951,,,
5/1/1951,16.133,Sydney,34.56S,151.78E,5,1951,,,
6/1/1951,15.616,Sydney,34.56S,151.78E,6,1951,,,
7/1/1951,13.828,Sydney,34.56S,151.78E,7,1951,,,
8/1/1951,13.276,Sydney,34.56S,151.78E,8,1951,,,
9/1/1951,15.958,Sydney,34.56S,151.78E,9,1951,,,
10/1/1951,15.672,Sydney,34.56S,151.78E,10,1951,,,
11/1/1951,17.167,Sydney,34.56S,151.78E,11,1951,,,
12/1/1951,18.48,Sydney,34.56S,151.78E,12,1951,,,
1/1/1952,20.293,Sydney,34.56S,151.78E,1,1952,,,
2/1/1952,18.933,Sydney,34.56S,151.78E,2,1952,,,
3/1/1952,19.721,Sydney,34.56S,151.78E,3,1952,,,
4/1/1952,17.871,Sydney,34.56S,151.78E,4,1952,,,
5/1/1952,15.753,Sydney,34.56S,151.78E,5,1952,,,
6/1/1952,15.24,Sydney,34.56S,151.78E,6,1952,,,
7/1/1952,13.844,Sydney,34.56S,151.78E,7,1952,,,
8/1/1952,14.518,Sydney,34.56S,151.78E,8,1952,,,
9/1/1952,15.346,Sydney,34.56S,151.78E,9,1952,,,
10/1/1952,16.222,Sydney,34.56S,151.78E,10,1952,,,
11/1/1952,16.356,Sydney,34.56S,151.78E,11,1952,,,
12/1/1952,17.836,Sydney,34.56S,151.78E,12,1952,,,
1/1/1953,18.161,Sydney,34.56S,151.78E,1,1953,,,
2/1/1953,18.527,Sydney,34.56S,151.78E,2,1953,,,
3/1/1953,19.267,Sydney,34.56S,151.78E,3,1953,,,
4/1/1953,18.977,Sydney,34.56S,151.78E,4,1953,,,
5/1/1953,16.483,Sydney,34.56S,151.78E,5,1953,,,
6/1/1953,14.233,Sydney,34.56S,151.78E,6,1953,,,
7/1/1953,13.844,Sydney,34.56S,151.78E,7,1953,,,
8/1/1953,13.826,Sydney,34.56S,151.78E,8,1953,,,
9/1/1953,15.178,Sydney,34.56S,151.78E,9,1953,,,
10/1/1953,15.301,Sydney,34.56S,151.78E,10,1953,,,
11/1/1953,17.406,Sydney,34.56S,151.78E,11,1953,,,
12/1/1953,19.601,Sydney,34.56S,151.78E,12,1953,,,
1/1/1954,18.564,Sydney,34.56S,151.78E,1,1954,,,
2/1/1954,19.784,Sydney,34.56S,151.78E,2,1954,,,
3/1/1954,19.363,Sydney,34.56S,151.78E,3,1954,,,
4/1/1954,18.701,Sydney,34.56S,151.78E,4,1954,,,
5/1/1954,15.922,Sydney,34.56S,151.78E,5,1954,,,
6/1/1954,14.477,Sydney,34.56S,151.78E,6,1954,,,
7/1/1954,14.091,Sydney,34.56S,151.78E,7,1954,,,
8/1/1954,14.699,Sydney,34.56S,151.78E,8,1954,,,
9/1/1954,14.228,Sydney,34.56S,151.78E,9,1954,,,
10/1/1954,16.272,Sydney,34.56S,151.78E,10,1954,,,
11/1/1954,18.329,Sydney,34.56S,151.78E,11,1954,,,
12/1/1954,18.776,Sydney,34.56S,151.78E,12,1954,,,
1/1/1955,19.976,Sydney,34.56S,151.78E,1,1955,,,
2/1/1955,19.639,Sydney,34.56S,151.78E,2,1955,,,
3/1/1955,20.386,Sydney,34.56S,151.78E,3,1955,,,
4/1/1955,18.66,Sydney,34.56S,151.78E,4,1955,,,
5/1/1955,15.85,Sydney,34.56S,151.78E,5,1955,,,
6/1/1955,14.404,Sydney,34.56S,151.78E,6,1955,,,
7/1/1955,13.383,Sydney,34.56S,151.78E,7,1955,,,
8/1/1955,14.826,Sydney,34.56S,151.78E,8,1955,,,
9/1/1955,15.392,Sydney,34.56S,151.78E,9,1955,,,
10/1/1955,16.701,Sydney,34.56S,151.78E,10,1955,,,
11/1/1955,17.288,Sydney,34.56S,151.78E,11,1955,,,
12/1/1955,17.434,Sydney,34.56S,151.78E,12,1955,,,
1/1/1956,18.796,Sydney,34.56S,151.78E,1,1956,,,
2/1/1956,19.762,Sydney,34.56S,151.78E,2,1956,,,
3/1/1956,20.356,Sydney,34.56S,151.78E,3,1956,,,
4/1/1956,18.502,Sydney,34.56S,151.78E,4,1956,,,
5/1/1956,16.37,Sydney,34.56S,151.78E,5,1956,,,
6/1/1956,14.67,Sydney,34.56S,151.78E,6,1956,,,
7/1/1956,13.349,Sydney,34.56S,151.78E,7,1956,,,
8/1/1956,13.406,Sydney,34.56S,151.78E,8,1956,,,
9/1/1956,13.912,Sydney,34.56S,151.78E,9,1956,,,
10/1/1956,15.224,Sydney,34.56S,151.78E,10,1956,,,
11/1/1956,16.425,Sydney,34.56S,151.78E,11,1956,,,
12/1/1956,18.956,Sydney,34.56S,151.78E,12,1956,,,
1/1/1957,18.619,Sydney,34.56S,151.78E,1,1957,,,
2/1/1957,18.944,Sydney,34.56S,151.78E,2,1957,,,
3/1/1957,18.713,Sydney,34.56S,151.78E,3,1957,,,
4/1/1957,18.362,Sydney,34.56S,151.78E,4,1957,,,
5/1/1957,16.003,Sydney,34.56S,151.78E,5,1957,,,
6/1/1957,16.518,Sydney,34.56S,151.78E,6,1957,,,
7/1/1957,13.18,Sydney,34.56S,151.78E,7,1957,,,
8/1/1957,14.395,Sydney,34.56S,151.78E,8,1957,,,
9/1/1957,14.949,Sydney,34.56S,151.78E,9,1957,,,
10/1/1957,16.605,Sydney,34.56S,151.78E,10,1957,,,
11/1/1957,18.604,Sydney,34.56S,151.78E,11,1957,,,
12/1/1957,19.786,Sydney,34.56S,151.78E,12,1957,,,
1/1/1958,18.853,Sydney,34.56S,151.78E,1,1958,,,
2/1/1958,20.157,Sydney,34.56S,151.78E,2,1958,,,
3/1/1958,20.634,Sydney,34.56S,151.78E,3,1958,,,
4/1/1958,18.722,Sydney,34.56S,151.78E,4,1958,,,
5/1/1958,18.412,Sydney,34.56S,151.78E,5,1958,,,
6/1/1958,15.405,Sydney,34.56S,151.78E,6,1958,,,
7/1/1958,14.038,Sydney,34.56S,151.78E,7,1958,,,
8/1/1958,15.009,Sydney,34.56S,151.78E,8,1958,,,
9/1/1958,14.24,Sydney,34.56S,151.78E,9,1958,,,
10/1/1958,16.477,Sydney,34.56S,151.78E,10,1958,,,
11/1/1958,18.714,Sydney,34.56S,151.78E,11,1958,,,
12/1/1958,18.253,Sydney,34.56S,151.78E,12,1958,,,
1/1/1959,20.04,Sydney,34.56S,151.78E,1,1959,,,
2/1/1959,20.346,Sydney,34.56S,151.78E,2,1959,,,
3/1/1959,20.174,Sydney,34.56S,151.78E,3,1959,,,
4/1/1959,18.505,Sydney,34.56S,151.78E,4,1959,,,
5/1/1959,15.978,Sydney,34.56S,151.78E,5,1959,,,
6/1/1959,14.96,Sydney,34.56S,151.78E,6,1959,,,
7/1/1959,14.733,Sydney,34.56S,151.78E,7,1959,,,
8/1/1959,14.682,Sydney,34.56S,151.78E,8,1959,,,
9/1/1959,15.395,Sydney,34.56S,151.78E,9,1959,,,
10/1/1959,14.835,Sydney,34.56S,151.78E,10,1959,,,
11/1/1959,18.504,Sydney,34.56S,151.78E,11,1959,,,
12/1/1959,18.549,Sydney,34.56S,151.78E,12,1959,,,
1/1/1960,20.775,Sydney,34.56S,151.78E,1,1960,,,
2/1/1960,19.49,Sydney,34.56S,151.78E,2,1960,,,
3/1/1960,18.916,Sydney,34.56S,151.78E,3,1960,,,
4/1/1960,18.062,Sydney,34.56S,151.78E,4,1960,,,
5/1/1960,15.941,Sydney,34.56S,151.78E,5,1960,,,
6/1/1960,13.955,Sydney,34.56S,151.78E,6,1960,,,
7/1/1960,14.466,Sydney,34.56S,151.78E,7,1960,,,
8/1/1960,13.54,Sydney,34.56S,151.78E,8,1960,,,
9/1/1960,15.006,Sydney,34.56S,151.78E,9,1960,,,
10/1/1960,16.16,Sydney,34.56S,151.78E,10,1960,,,
11/1/1960,16.486,Sydney,34.56S,151.78E,11,1960,,,
12/1/1960,17.332,Sydney,34.56S,151.78E,12,1960,,,
1/1/1961,19.062,Sydney,34.56S,151.78E,1,1961,,,
2/1/1961,19.303,Sydney,34.56S,151.78E,2,1961,,,
3/1/1961,19.323,Sydney,34.56S,151.78E,3,1961,,,
4/1/1961,18.064,Sydney,34.56S,151.78E,4,1961,,,
5/1/1961,15.734,Sydney,34.56S,151.78E,5,1961,,,
6/1/1961,14.862,Sydney,34.56S,151.78E,6,1961,,,
7/1/1961,13.703,Sydney,34.56S,151.78E,7,1961,,,
8/1/1961,13.77,Sydney,34.56S,151.78E,8,1961,,,
9/1/1961,14.992,Sydney,34.56S,151.78E,9,1961,,,
10/1/1961,17.438,Sydney,34.56S,151.78E,10,1961,,,
11/1/1961,17.637,Sydney,34.56S,151.78E,11,1961,,,
12/1/1961,18.438,Sydney,34.56S,151.78E,12,1961,,,
1/1/1962,18.893,Sydney,34.56S,151.78E,1,1962,,,
2/1/1962,19.591,Sydney,34.56S,151.78E,2,1962,,,
3/1/1962,19.391,Sydney,34.56S,151.78E,3,1962,,,
4/1/1962,17.442,Sydney,34.56S,151.78E,4,1962,,,
5/1/1962,15.832,Sydney,34.56S,151.78E,5,1962,,,
6/1/1962,15.615,Sydney,34.56S,151.78E,6,1962,,,
7/1/1962,14.34,Sydney,34.56S,151.78E,7,1962,,,
8/1/1962,14.086,Sydney,34.56S,151.78E,8,1962,,,
9/1/1962,15.223,Sydney,34.56S,151.78E,9,1962,,,
10/1/1962,15.367,Sydney,34.56S,151.78E,10,1962,,,
11/1/1962,17.365,Sydney,34.56S,151.78E,11,1962,,,
12/1/1962,17.763,Sydney,34.56S,151.78E,12,1962,,,
1/1/1963,19.381,Sydney,34.56S,151.78E,1,1963,,,
2/1/1963,19.888,Sydney,34.56S,151.78E,2,1963,,,
3/1/1963,19.444,Sydney,34.56S,151.78E,3,1963,,,
4/1/1963,17.914,Sydney,34.56S,151.78E,4,1963,,,
5/1/1963,17.142,Sydney,34.56S,151.78E,5,1963,,,
6/1/1963,14.754,Sydney,34.56S,151.78E,6,1963,,,
7/1/1963,14.009,Sydney,34.56S,151.78E,7,1963,,,
8/1/1963,13.997,Sydney,34.56S,151.78E,8,1963,,,
9/1/1963,15.103,Sydney,34.56S,151.78E,9,1963,,,
10/1/1963,16.49,Sydney,34.56S,151.78E,10,1963,,,
11/1/1963,16.43,Sydney,34.56S,151.78E,11,1963,,,
12/1/1963,18.553,Sydney,34.56S,151.78E,12,1963,,,
1/1/1964,20.012,Sydney,34.56S,151.78E,1,1964,,,
2/1/1964,19.508,Sydney,34.56S,151.78E,2,1964,,,
3/1/1964,19.684,Sydney,34.56S,151.78E,3,1964,,,
4/1/1964,18.183,Sydney,34.56S,151.78E,4,1964,,,
5/1/1964,15.716,Sydney,34.56S,151.78E,5,1964,,,
6/1/1964,15.159,Sydney,34.56S,151.78E,6,1964,,,
7/1/1964,14.193,Sydney,34.56S,151.78E,7,1964,,,
8/1/1964,14.306,Sydney,34.56S,151.78E,8,1964,,,
9/1/1964,15.832,Sydney,34.56S,151.78E,9,1964,,,
10/1/1964,15.307,Sydney,34.56S,151.78E,10,1964,,,
11/1/1964,17.812,Sydney,34.56S,151.78E,11,1964,,,
12/1/1964,17.864,Sydney,34.56S,151.78E,12,1964,,,
1/1/1965,17.433,Sydney,34.56S,151.78E,1,1965,,,
2/1/1965,19.725,Sydney,34.56S,151.78E,2,1965,,,
3/1/1965,19.78,Sydney,34.56S,151.78E,3,1965,,,
4/1/1965,17.118,Sydney,34.56S,151.78E,4,1965,,,
5/1/1965,16.528,Sydney,34.56S,151.78E,5,1965,,,
6/1/1965,14.792,Sydney,34.56S,151.78E,6,1965,,,
7/1/1965,13.582,Sydney,34.56S,151.78E,7,1965,,,
8/1/1965,14.857,Sydney,34.56S,151.78E,8,1965,,,
9/1/1965,17.168,Sydney,34.56S,151.78E,9,1965,,,
10/1/1965,17.14,Sydney,34.56S,151.78E,10,1965,,,
11/1/1965,17.222,Sydney,34.56S,151.78E,11,1965,,,
12/1/1965,18.632,Sydney,34.56S,151.78E,12,1965,,,
1/1/1966,19.118,Sydney,34.56S,151.78E,1,1966,,,
2/1/1966,19.347,Sydney,34.56S,151.78E,2,1966,,,
3/1/1966,19.298,Sydney,34.56S,151.78E,3,1966,,,
4/1/1966,18.303,Sydney,34.56S,151.78E,4,1966,,,
5/1/1966,15.592,Sydney,34.56S,151.78E,5,1966,,,
6/1/1966,14.526,Sydney,34.56S,151.78E,6,1966,,,
7/1/1966,13.42,Sydney,34.56S,151.78E,7,1966,,,
8/1/1966,13.715,Sydney,34.56S,151.78E,8,1966,,,
9/1/1966,14.893,Sydney,34.56S,151.78E,9,1966,,,
10/1/1966,15.668,Sydney,34.56S,151.78E,10,1966,,,
11/1/1966,17.83,Sydney,34.56S,151.78E,11,1966,,,
12/1/1966,18.026,Sydney,34.56S,151.78E,12,1966,,,
1/1/1967,19.444,Sydney,34.56S,151.78E,1,1967,,,
2/1/1967,19.121,Sydney,34.56S,151.78E,2,1967,,,
3/1/1967,18.228,Sydney,34.56S,151.78E,3,1967,,,
4/1/1967,18.19,Sydney,34.56S,151.78E,4,1967,,,
5/1/1967,16.473,Sydney,34.56S,151.78E,5,1967,,,
6/1/1967,16.401,Sydney,34.56S,151.78E,6,1967,,,
7/1/1967,14.183,Sydney,34.56S,151.78E,7,1967,,,
8/1/1967,13.958,Sydney,34.56S,151.78E,8,1967,,,
9/1/1967,14.603,Sydney,34.56S,151.78E,9,1967,,,
10/1/1967,16.74,Sydney,34.56S,151.78E,10,1967,,,
11/1/1967,17.478,Sydney,34.56S,151.78E,11,1967,,,
12/1/1967,17.436,Sydney,34.56S,151.78E,12,1967,,,
1/1/1968,19.563,Sydney,34.56S,151.78E,1,1968,,,
2/1/1968,20.97,Sydney,34.56S,151.78E,2,1968,,,
3/1/1968,21.082,Sydney,34.56S,151.78E,3,1968,,,
4/1/1968,19.395,Sydney,34.56S,151.78E,4,1968,,,
5/1/1968,16.012,Sydney,34.56S,151.78E,5,1968,,,
6/1/1968,14.121,Sydney,34.56S,151.78E,6,1968,,,
7/1/1968,13.063,Sydney,34.56S,151.78E,7,1968,,,
8/1/1968,14.5,Sydney,34.56S,151.78E,8,1968,,,
9/1/1968,15.231,Sydney,34.56S,151.78E,9,1968,,,
10/1/1968,17.214,Sydney,34.56S,151.78E,10,1968,,,
11/1/1968,18.757,Sydney,34.56S,151.78E,11,1968,,,
12/1/1968,17.385,Sydney,34.56S,151.78E,12,1968,,,
1/1/1969,20.775,Sydney,34.56S,151.78E,1,1969,,,
2/1/1969,19.771,Sydney,34.56S,151.78E,2,1969,,,
3/1/1969,19.916,Sydney,34.56S,151.78E,3,1969,,,
4/1/1969,18.737,Sydney,34.56S,151.78E,4,1969,,,
5/1/1969,16.355,Sydney,34.56S,151.78E,5,1969,,,
6/1/1969,14.95,Sydney,34.56S,151.78E,6,1969,,,
7/1/1969,14.648,Sydney,34.56S,151.78E,7,1969,,,
8/1/1969,15.585,Sydney,34.56S,151.78E,8,1969,,,
9/1/1969,14.102,Sydney,34.56S,151.78E,9,1969,,,
10/1/1969,15.774,Sydney,34.56S,151.78E,10,1969,,,
11/1/1969,17.023,Sydney,34.56S,151.78E,11,1969,,,
12/1/1969,18.558,Sydney,34.56S,151.78E,12,1969,,,
1/1/1970,19.231,Sydney,34.56S,151.78E,1,1970,,,
2/1/1970,20.037,Sydney,34.56S,151.78E,2,1970,,,
3/1/1970,18.96,Sydney,34.56S,151.78E,3,1970,,,
4/1/1970,18.307,Sydney,34.56S,151.78E,4,1970,,,
5/1/1970,15.28,Sydney,34.56S,151.78E,5,1970,,,
6/1/1970,14.972,Sydney,34.56S,151.78E,6,1970,,,
7/1/1970,13.743,Sydney,34.56S,151.78E,7,1970,,,
8/1/1970,13.887,Sydney,34.56S,151.78E,8,1970,,,
9/1/1970,14.116,Sydney,34.56S,151.78E,9,1970,,,
10/1/1970,17.118,Sydney,34.56S,151.78E,10,1970,,,
11/1/1970,16.67,Sydney,34.56S,151.78E,11,1970,,,
12/1/1970,19.069,Sydney,34.56S,151.78E,12,1970,,,
1/1/1971,19.282,Sydney,34.56S,151.78E,1,1971,,,
2/1/1971,20.394,Sydney,34.56S,151.78E,2,1971,,,
3/1/1971,19.81,Sydney,34.56S,151.78E,3,1971,,,
4/1/1971,18.15,Sydney,34.56S,151.78E,4,1971,,,
5/1/1971,16.171,Sydney,34.56S,151.78E,5,1971,,,
6/1/1971,14.514,Sydney,34.56S,151.78E,6,1971,,,
7/1/1971,13.074,Sydney,34.56S,151.78E,7,1971,,,
8/1/1971,13.925,Sydney,34.56S,151.78E,8,1971,,,
9/1/1971,15.376,Sydney,34.56S,151.78E,9,1971,,,
10/1/1971,17.082,Sydney,34.56S,151.78E,10,1971,,,
11/1/1971,16.146,Sydney,34.56S,151.78E,11,1971,,,
12/1/1971,18.189,Sydney,34.56S,151.78E,12,1971,,,
1/1/1972,18.215,Sydney,34.56S,151.78E,1,1972,,,
2/1/1972,19.391,Sydney,34.56S,151.78E,2,1972,,,
3/1/1972,18.789,Sydney,34.56S,151.78E,3,1972,,,
4/1/1972,17.578,Sydney,34.56S,151.78E,4,1972,,,
5/1/1972,16.407,Sydney,34.56S,151.78E,5,1972,,,
6/1/1972,15.029,Sydney,34.56S,151.78E,6,1972,,,
7/1/1972,14.193,Sydney,34.56S,151.78E,7,1972,,,
8/1/1972,14.961,Sydney,34.56S,151.78E,8,1972,,,
9/1/1972,16.535,Sydney,34.56S,151.78E,9,1972,,,
10/1/1972,16.006,Sydney,34.56S,151.78E,10,1972,,,
11/1/1972,17.257,Sydney,34.56S,151.78E,11,1972,,,
12/1/1972,19.947,Sydney,34.56S,151.78E,12,1972,,,
1/1/1973,20.467,Sydney,34.56S,151.78E,1,1973,,,
2/1/1973,20.589,Sydney,34.56S,151.78E,2,1973,,,
3/1/1973,20.008,Sydney,34.56S,151.78E,3,1973,,,
4/1/1973,19.01,Sydney,34.56S,151.78E,4,1973,,,
5/1/1973,17.126,Sydney,34.56S,151.78E,5,1973,,,
6/1/1973,15.222,Sydney,34.56S,151.78E,6,1973,,,
7/1/1973,15.45,Sydney,34.56S,151.78E,7,1973,,,
8/1/1973,14.785,Sydney,34.56S,151.78E,8,1973,,,
9/1/1973,16.611,Sydney,34.56S,151.78E,9,1973,,,
10/1/1973,17.064,Sydney,34.56S,151.78E,10,1973,,,
11/1/1973,17.879,Sydney,34.56S,151.78E,11,1973,,,
12/1/1973,19.534,Sydney,34.56S,151.78E,12,1973,,,
1/1/1974,19.556,Sydney,34.56S,151.78E,1,1974,,,
2/1/1974,19.248,Sydney,34.56S,151.78E,2,1974,,,
3/1/1974,19.763,Sydney,34.56S,151.78E,3,1974,,,
4/1/1974,19.003,Sydney,34.56S,151.78E,4,1974,,,
5/1/1974,17.256,Sydney,34.56S,151.78E,5,1974,,,
6/1/1974,15.293,Sydney,34.56S,151.78E,6,1974,,,
7/1/1974,14.667,Sydney,34.56S,151.78E,7,1974,,,
8/1/1974,14.064,Sydney,34.56S,151.78E,8,1974,,,
9/1/1974,14.769,Sydney,34.56S,151.78E,9,1974,,,
10/1/1974,15.553,Sydney,34.56S,151.78E,10,1974,,,
11/1/1974,16.191,Sydney,34.56S,151.78E,11,1974,,,
12/1/1974,18.372,Sydney,34.56S,151.78E,12,1974,,,
1/1/1975,19.328,Sydney,34.56S,151.78E,1,1975,,,
2/1/1975,19.584,Sydney,34.56S,151.78E,2,1975,,,
3/1/1975,19.499,Sydney,34.56S,151.78E,3,1975,,,
4/1/1975,17.463,Sydney,34.56S,151.78E,4,1975,,,
5/1/1975,16.928,Sydney,34.56S,151.78E,5,1975,,,
6/1/1975,15.21,Sydney,34.56S,151.78E,6,1975,,,
7/1/1975,15.098,Sydney,34.56S,151.78E,7,1975,,,
8/1/1975,14.716,Sydney,34.56S,151.78E,8,1975,,,
9/1/1975,16.043,Sydney,34.56S,151.78E,9,1975,,,
10/1/1975,16.243,Sydney,34.56S,151.78E,10,1975,,,
11/1/1975,18.418,Sydney,34.56S,151.78E,11,1975,,,
12/1/1975,19.566,Sydney,34.56S,151.78E,12,1975,,,
1/1/1976,18.952,Sydney,34.56S,151.78E,1,1976,,,
2/1/1976,20.093,Sydney,34.56S,151.78E,2,1976,,,
3/1/1976,19.892,Sydney,34.56S,151.78E,3,1976,,,
4/1/1976,17.925,Sydney,34.56S,151.78E,4,1976,,,
5/1/1976,16.434,Sydney,34.56S,151.78E,5,1976,,,
6/1/1976,15.448,Sydney,34.56S,151.78E,6,1976,,,
7/1/1976,14.258,Sydney,34.56S,151.78E,7,1976,,,
8/1/1976,14.346,Sydney,34.56S,151.78E,8,1976,,,
9/1/1976,14.542,Sydney,34.56S,151.78E,9,1976,,,
10/1/1976,15.193,Sydney,34.56S,151.78E,10,1976,,,
11/1/1976,17.069,Sydney,34.56S,151.78E,11,1976,,,
12/1/1976,19.961,Sydney,34.56S,151.78E,12,1976,,,
1/1/1977,19.974,Sydney,34.56S,151.78E,1,1977,,,
2/1/1977,20.004,Sydney,34.56S,151.78E,2,1977,,,
3/1/1977,20.073,Sydney,34.56S,151.78E,3,1977,,,
4/1/1977,18.212,Sydney,34.56S,151.78E,4,1977,,,
5/1/1977,16.498,Sydney,34.56S,151.78E,5,1977,,,
